text	sentiment
What's at the core of Apple's new iOS7? Excellent updates for your phone's mobilesecurity. McAfee - http://t.co/pVo68ZVdq4	1
Thanks Apple for 'Keep Newer' when transferring files from a local hard drive to a server.	1
Does Apple store in Georgetown sell refurb'd iPads? Or just new? Are refurbs only available online?	0
"APPLE - Fibonacci Technicals Levels - Intraday  Update - $AAPL Apple 
http://t.co/KfNPj9P8HI"	0
Apple Flash Crash: What You Need to Know Apple http://t.co/2PBThSFeEE	0
Why Estimates Of A 1 Trillion Market Cap For Apple Are Still Far-Fetched: Fundamental And Algorithmic Analysis Apple http://t.co/TTydGD71Wc	0
"@capitolization Apple I believe they are only online, but you may be able to 'ship to store'."	0
Did you notice that Apple apps now say 'Get' instead of 'Free'? This change was due to alleged misleading labeling. http://t.co/In8SIkR1Qp	1
"APPLE Intraday Comments - Updated RANGE - PREMIUM USERS  Apple Stockaction trading Stocks MKt
http://t.co/G0TeDLCB9z"	0
"Apple Market Cap Passes $700 Billion, Tablet Sales Slump and More  http://t.co/gWDMiYag9o"	0
@drewbsaunders Thanks. Also interestingly Apple isn't Apple.	0
@shortyawards Apple it is very confusing u wonder if it means u are going to get a bill later for Ur download please use free if it's free	1
Elgato Launches Thunderbolt 2 Dock with 4K Resolution Support [Mac Blog] http://t.co/Sofxp2HvlB Apple	0
"The @Sony e-paper FES watch is the coolest piece of wearable tech yet, sorry Apple http://t.co/542RSJsmkf by @luchanglu via @bustle"	0
Finally gave up on return of Apple 17' MacBook Pro model. My 15' Retina is 'out for delivery'. They'll probably announce one next month ;-)	0
"APPLE Intraday Comments - Updated NEW RANGE  - PREMIUM USERS  Apple Stockaction trading Stocks MKt
http://t.co/G0TeDLCB9z"	0
"Apple  Loses Ground to Google  In Education Tablet Sales $AAPL Apple
http://t.co/Ap0c3ehZLe"	1
Apple Computer Inc (AAPL) rated Buy with price target $135 by Canaccord Genuity http://t.co/sMH4vteeHP Apple	0
Apple What do I need to do if my mac has been really slow lately ?	1
"APPLE - Fibonacci Technicals Levels - Intraday  Update - $AAPL Apple 
http://t.co/72PLry6Yds"	0
RT @tra_hall: Enjoying the introductions at the Apple connected launch event.  Some amazing edtech leaders in the room.  txed	1
$AAPL Apple green right now. Hope it stays.	0
RT @GregSherry Customer Service Successes &amp; Fails Apple &amp; @SouthwestAir   examples http://t.co/jG7jp6L7zD @dkusnetzky custserv cx cem	0
Sprint Offering to Halve Wireless Bills for Customers Switching From AT&amp;T or Verizon [iOS Blog] http://t.co/Chvmx9EHiy Apple	0
"Affluent Apple Users Out-Spend Android Users But What Do The Numbers Really Mean? $AAPL Apple
http://t.co/O0lUu7TmEY"	0
"New meaning to Soviet jokes 'whatever we produce, it turns out as tank': Russia seeks Kalashnikov to rival Apple http://t.co/bD0C0WGD5y"	0
Your stupid as shit upgrade has ruined the god damned IDE Apple	1
"You pieces of shit Apple! 
God damnit man!"	1
"Hey Apple, how come I can't make Genius Bar appointments online anymore?"	1
Have Apple's iPad Sales Peaked? Apple http://t.co/zDUTviV8ys	0
"What happened? RT @Khaleel You pieces of shit Apple! 
God damnit man!"	1
"Apple Gets Price Target Boost on Back of Strong iPhone Demand $AAPL Apple
http://t.co/ciGlB3SYfl"	0
Apple:6 Reasons Apple Could Have Fallen 6% Yesterday...http://t.co/rVJREH9IjF	0
Apple Pay = Compuserve | BTC = the internet	0
"Apple lower following cautious Pac Crest, Deutsche notes Apple CRUS http://t.co/QeSxIwzUIK"	0
Awesome! Apple invented peanut-butter-sandwich technology for phones. http://t.co/DPZpoqZTHX	1
"APPLE - Fibonacci Technicals Levels - Intraday  Update - $AAPL Apple 
http://t.co/EyE2GtZ2g5"	0
Lol fuck you. I'm still not buying a new one. Apple http://t.co/XHqOVbNfZK	1
"AAPL 'buy' reiterated,  target raised to $135 by Canaccord Genuity $AAPL Brief explanation here:  https://t.co/qS1o6LkvgN Apple"	0
Apple:Canaccord ups Apple price target to $135 a share...http://t.co/5C0Ea1oLSZ	0
"Economic temperature spiking, or terrorist attack?  Either way, how you're not all in... via @zerohedge Apple http://t.co/AFxp5Z0mbb"	0
Apple has caused me so much pain today	1
"As Apple [Apple] still struggles to meet iPhone6 demand, Canaccord raises price .... (Tuesday, 2 December) http://t.co/orhJ2UnkM4"	1
Not cool Apple ... not cool. You just bait-and-switched me into paying for an upgrade to server after a 'free' upgd. to 10.10.1?	1
Steve Wozniak to Star in an Upcoming Reality TV Show Focusing on Futuristic Tech [Mac Blog] http://t.co/88VJAjePI4 Apple	0
iPhone Shortages Not Helping RadioShack as Consumer Sales Plummet http://t.co/UVre2GM1oh Apple	1
SteveJobs will be a crucial witness against Apple in an iPod antitrust suit via @BGR Apple  http://t.co/BBH9g0TUyM	0
"TheStreet:  Android Phones to Dominate Through 2018, While iOS Phone Revenue Will Dazzle goog Apple  http://t.co/bsqSkPFF8O"	1
TheStreet:  Apple Gets Price Target Boost on Back of Strong iPhone Demand Apple  http://t.co/f2qTGIBDDq	0
RT @jopocop: TheStreet:  Apple Gets Price Target Boost on Back of Strong iPhone Demand Apple  http://t.co/f2qTGIBDDq	0
Apple Should Fight New Court Case Over SteveJobs' DRM Decision - Forbes Apple http://t.co/hmht2MBHIo	0
"All computers are susceptible to Adware, and don't believe that Apple computers are immune! See this post from Apple
http://t.co/ADWlfrzsm0"	0
6 Reasons Apple Could Have Fallen 6% Yesterday - Forbes Apple  http://t.co/8v2qhZG65Z	0
Apple CAN YALL PLEASE SEND ME MY FUCKIN PHONE	1
Anyone know how to fix this? xcode Apple no simulators... tried complete reinstall ios http://t.co/Nu9YyqioHU	1
"Apple Bears Get Paid as Put Contracts Double Amid Drop $AAPL Apple
http://t.co/xDr3Sve7gm"	0
http://t.co/7iyWkaiMss Apple Early Adoption Issues?? for ApplePay blackfriday Tokenization http://t.co/vHYcIVSIxw	0
CNBCTV:  Apple fighting monopoly allegations Apple http://t.co/mPsHU4yKTB	1
CNBCTV:  iPhone growth peaked? Apple  http://t.co/iTlGPv7oaR	0
CNBCTV:  Analyst worries about iPhone growth Apple http://t.co/2cA2SfAShg	0
CNBCTV:  Cramer: AppleWatch a dazzler Apple  http://t.co/NN0MSAa9s4	1
CNBCTV:  Cramer: Trading Apple suckers game Apple http://t.co/cPmnQXDwit	1
CNBCTV: Apple heads to trial Apple http://t.co/d0AFg0lQIY	0
"RT @JPDesloges: Apple Bears Get Paid as Put Contracts Double Amid Drop $AAPL Apple
http://t.co/xDr3Sve7gm"	0
"@Archimage Apple seen a bunch of people tweeting about. Search Twitter, then dev forums. I don't remember solution."	0
".Apple's iAd programmatic advertising is a sign of the times, but it doesn't match the company's innovative rep: http://t.co/L19oQPW8uZ"	0
This is huge! My ISP @WintekNOC is peering directly with Apple @Netflix @google &amp; others. Getting 6ms ping response! http://t.co/tIgLoVQoQs	1
Apple make SD cards so we can add memory to our iPhone because we all know you won't allow SD cards until you profit from it	1
"WOAH! 7% Cashback from Apple store for CyberMonday deals at http://t.co/fNROGTo4qO. Ipads, Iphones, Mac and MORE."	1
"All computers are susceptible to Adware, and don't believe that Apple computers are immune! See this post from... http://t.co/tM2wLSlZgR"	0
"APPLE Intraday Comments - NEW RANGE - PREMIUM USERS  Apple Stockaction trading Stocks MKt
http://t.co/G0TeDLCB9z"	0
"6 Reasons Apple Could Have Fallen 6% Yesterday $AAPL Apple
http://t.co/BhJftcy3fN"	0
"Apple [Apple] Patents An iPhone Drop Protection Mechanism That Changes Device .... (Tuesday, 2 December) http://t.co/WpnlcmBcSB"	0
Google Chromecast Leapfrogs Apple TV as the Aging Media Player Loses Ground to Rivals http://t.co/14UHvYCP6B Apple	1
"Apple MacBook (å£949.86)
http://t.co/f5IHhOnzHM
@office_nerd Apple
tech http://t.co/dWX2Q7sS6F"	0
my phone keeps fucking freezing Apple	1
"RT @ace_kit_uk: Apple MacBook (å£949.86)
http://t.co/f5IHhOnzHM
@office_nerd Apple
tech http://t.co/dWX2Q7sS6F"	0
"RT @ace_kit_uk: Apple MacBook (å£949.86)
http://t.co/f5IHhOnzHM
@office_nerd Apple
tech http://t.co/dWX2Q7sS6F"	0
gorgeous lighting Apple GrandCentralStation http://t.co/iegTpffKhX	0
When you can't hear people through your headphones thank you Apple for the headphones and @god	1
Apple new patent has its iPhone's doing mid air tricks to avoid breaking http://t.co/VWzWp2rY4e Technology Apple patent Tech	0
I've been considering suing Apple for putting that shitty U2 album on my phone	1
. Apple patents drop-proof mechanism. Breaks laws of physics with anti-gravity. http://t.co/hRgrwfQFRD via @tomshardware getagoodcase	0
@MacRumors @kellyhodgkins I believe it I bought an @amazon Fire TV for $69 Apple You've lost another customer	1
"Apple goes to trial over $1 billion digital music lawsuit in California $AAPL Apple
http://t.co/jAxLSipoQF"	1
RT @unstanningzarry: my phone keeps fucking freezing Apple	1
Worth reading: design comparison of @Google and Apple's map apps: http://t.co/7vGUivRy0C UX	0
@ohiloveariana damn I wish I could get u an iPhone so we could imessage but I don't have enough money dAMN DAMM DAMN Apple	0
"Morgan Stanley Sells Apple Inc., but AAPL Stock Still a Buy http://t.co/9tZVa6tPsV Apple"	0
Late Apple Inc. Co-Founder Steve Jobs 'Testifies' In iTunes Case http://t.co/UmRfdsVfZO Apple	0
"@SparkingAri Apple ikr! but u dont need to,bc i'll hopefully buy one on christmas if my grades are 17/20"	1
RT @SparkingAri: @ohiloveariana damn I wish I could get u an iPhone so we could imessage but I don't have enough money dAMN DAMM DAMN Apple	1
"Apple:Android Phones to Dominate Through 2018, While iOS Phone Revenue Will ...http://t.co/b9VdeyRXTc"	1
Holiday weekend Apple v android who came out on top? http://t.co/WEpQ4CunCr http://t.co/pNX4QKuymh	0
Apple need to sort this b*llshit out with safari in Yosemite! 'Safari can not find server' Apple macbook YosemiteProblems Yosemite	1
"Apple: Canaccord, Merrill Up Targets on iPhone Cycle; Mostly Priced into the Stock, Says Pac Crest $AAPL Apple
http://t.co/aCM2UjwbFc"	0
"Which are the most popular stocks in each state -- besides Apple, that is? Find out: http://t.co/h958iiGDZb http://t.co/2ERPELhroC"	0
.Apple faces $1B lawsuit over iPod allegations: http://t.co/UAVE47ez8w legal tech lawsuit	1
Apple:Here's Why Apple Won't Be A Trillion Dollar Company According To Billi...http://t.co/k2qlUBT8Bz	0
Apple gets patent to prevent cracked screens by rotating iPhones as they fall: http://t.co/u23MhIOGjj http://t.co/0KR2KnuNQT Apple	0
@tim_cook Not happy with Apple @AppStore Backwards compatibility should be a given.  It is for my other apps why not Aperture?? Money Grab?	1
"RT @ace_kit_uk: Apple MacBook (å£949.86)
http://t.co/f5IHhOnzHM
@office_nerd Apple
tech http://t.co/dWX2Q7sS6F"	0
Why isn't Apple on Twitter? http://t.co/J37ja6MrpE	0
@ggwpapple higher ups can link that link back to your Apple.com email address	0
Hey Apple: Love ya but AppleCare low-fi hold music is awful. Would prefer to hear tips on using apple gear.  Better use of my hold time.	1
MacBook Pro 13   Non-retina First Startup: http://t.co/9l6RK2OLq2 via @youtube Apple macbook macbookpro startup hipster	0
MacBook Pro 13in Unboxing: http://t.co/F3IM9YbpxF via @youtube Apple macbook macbookpro startup hipster unboxing	0
iPad Mini Unboxing!: http://t.co/GnLy8W75nA via @youtube Apple ipadmini ipad macbook macbookpro startup hipster unboxing	0
iPad Mini First Time Startup!: http://t.co/vGHN798zzs via @youtube Apple ipadmini ipad macbook macbookpro startup hipster unbox	0
"Apple's iPhone 6 may face patent dispute from Chinese vendor with look-alike device $AAPL Apple
http://t.co/djF7KJjtPG"	1
Eddy Cue Speaks About iBooks Price-Fixing Case: 'We Feel We Have to Fight for the Truth' http://t.co/EQ7bKRe8K4 Apple	0
Russia Could Ban Apple Inc. iPhone For Lawmakers [REPORT] http://t.co/AVW6r4P2C8 Apple	0
"As a die hard Apple customer, I must say I am truly displeased with the customer service I was given yesterday. badservice Apple"	1
I would like an Apple rep to reach out to me and resolve the issue @tim_cook	0
$AAPL has 4 analyst ratings in the last 7 days and 100% are positive. Median target: $137.5 (19% upside). https://t.co/ogs2AlQqHu Apple	0
"RT @ace_kit_uk: Apple MacBook (å£949.86)
http://t.co/f5IHhOnzHM
@office_nerd Apple
tech http://t.co/dWX2Q7sS6F"	0
@ace_kit_uk @office_nerd Apple Is this deal still available?	0
CNBCTV:  Apple arguably most innovative company in world: Pro Apple http://t.co/xWVD3zCkHu	1
"@TheMancBear @ace_kit_uk Apple Hi Craig!  Yes, this offer is still available. Please visit us online http://t.co/Sx9TwALiru to purchase."	0
CNBCTV:  Day 1: Apple's antitrust trial Apple http://t.co/FQRoudZyOw	0
Apple I think it will be valued at 140-145s at next year.Death of Steve Jobs damaged Samsung more than Apple +	0
"EU: Nice iPhone ya got there. Pity if something were to happen to it.
http://t.co/vpn1gWZi2r Apple Applenws @iPhone_News"	0
Apple:Apple heads to trial with Steve Jobs as a witness...http://t.co/qq3XcPJPTk	0
BloombergTV:  SteveJobs Testimony to Play Key Role in iPod Trial http://t.co/vVRrZZMUdL Apple	0
RT @jopocop: BloombergTV:  SteveJobs Testimony to Play Key Role in iPod Trial http://t.co/vVRrZZMUdL Apple	0
"Deutsche Bank Sees Risk Of Apple iPhone's 'Sharp Production Cuts' $AAPL Apple
http://t.co/QHLVaGZjkU"	0
"VerrÌ_cktes GerÌ_cht: iPhone6s zum Apple [Apple] Watch. (Tuesday, 2 December) http://t.co/bCjwU8zA0R"	0
@Google Chromecast Leapfrogs Apple TV as the Aging Media Player Loses Ground to Rivals http://t.co/ukS4uyDEki	0
Apple gets patent to prevent cracked screens by rotating iPhones as they fall http://t.co/TmvY6OmQVN @tim_maliyil http://t.co/bQuuvuPfeR	0
Apple plz kill Verizon soooo I don't have weird apps and passcodes and synchronized locations on everything	1
RT @Elmetifi: Apple I think it will be valued at 140-145s at next year.Death of Steve Jobs damaged Samsung more than Apple +	1
Strikes me as somewhat stupid that Apple have sent me a brand new iPhone without the latest software on. So I can't restore my old stuff.	1
Apple really needs to do something about these bullshit cords	1
Back from the Dead: Old iPods Drag Apple to Court http://t.co/8CqmzYqeGT Apple SteveJobs	0
"Up 169%, Is Apple Supplier Skyworks Still A Buy? SWKS  Apple BRCM MU QCOM VTI http://t.co/YcxoMNmHqo"	0
5 gorgeous iPhone apps with surprising designs and amazing visuals | BGR Apple http://t.co/6UkoSYokMn	1
Apple:Stripe banks $70m in fundraising round...http://t.co/qjMIbqgCak	0
RT @IDSA: Legendary Apple designer @SusanKare gives young designers 2 simple rules to follow. http://t.co/m5zs57VXdL via @FastCoDesign	0
Apple ??? My iPhone 3 which has been sitting quietly for a year in a protective case just split open at the back http://t.co/PyoHjiuG03	1
"@NCRcorporation Silver Merchants Prefer Bitcoin to Apple ApplePay http://t.co/fHQcL7Tz1K 
Payments
Retail
Banking"	0
"Yes Apple, now is a perfect time to lock my screen and install a software update without asking. not"	1
"Me too. MT @MsNarcissistic As a die hard Apple customer, I am truly displeased with the customer service I was given yesterday. badservice"	1
"Chinese phone vendor claims Apple's iPhone 6 looks too similar $AAPL Apple
http://t.co/tcrnEA6YjX"	0
@SamJam Agreed--have to give props to Apple for battery life on new iPhones. It's SO good. TL_Chat	1
Winter can be scary but you can stay safe Winnipeg with our free Apple app http://t.co/wYJVGqW6qT	0
"APPLE - Fibonacci Technicals Levels - Intraday  Update - $AAPL Apple 
http://t.co/0RzUiWcD9n"	0
"RT @JPDesloges: APPLE - Fibonacci Technicals Levels - Intraday  Update - $AAPL Apple 
http://t.co/0RzUiWcD9n"	0
Apple I hate the microphone shit on the imessage please take it the fuck off	1
A4: Sounds like I need to upgrade to the Apple iPhone 6+. Although my spacious purse holds many items! @TommyHilfiger @StoreysTL TL_Chat	0
Apple Patents Method to Make iPhones Fall Like a Cat Apple http://t.co/ZrkJVUqK2E	0
Apple:Apple Should Fight The New Court Case Over Steve Jobs' DRM Decision...http://t.co/Se3yRHrAv1	0
